-0.33825,0.28221,0.030009,-0.56822,-0.85862,2.9203
-0.17662,-0.74507,0.35882,-0.99798,-0.51744,0.81299
0.58801,-0.007616,0.95359,0.81321,0.46373,4.8596
-0.31358,-0.37906,-0.74908,0.36008,-0.91902,4.2387
-0.074787,0.15715,0.50449,0.029904,-0.15095,4.0251
-0.26435,0.88722,0.6541,0.044138,0.08043,4.94
0.35914,-0.14612,0.56286,-0.79416,0.90766,2.1222
0.13556,-0.93374,-0.61823,0.99376,-0.58219,4.5257
0.30355,0.85887,-0.14272,-0.28206,-0.76734,4.0786
-0.017773,0.84996,-0.97109,0.25049,0.29244,5.9901
-0.20308,-0.28339,-0.34943,-0.21327,-0.78318,3.0663
-0.045032,-0.48002,-0.7306,-0.98468,0.96699,2.0335
-0.86682,0.57372,-0.098965,0.09057,-0.50331,5.1823
-0.17794,0.023164,0.14455,0.018221,0.21271,4.0664
0.93818,0.12505,0.58405,-0.50644,0.63339,2.494
0.56144,0.36959,-0.16053,-0.90921,0.66011,2.6414
0.45804,-0.81521,0.065073,0.68346,-0.021921,3.7168
0.5313,0.74516,0.85141,-0.9035,0.52146,2.6265
0.51316,0.88588,0.79816,-0.36736,0.83022,4.181
0.68654,-0.80681,0.089667,0.56684,0.80195,3.6983
0.54031,0.69177,0.80225,0.9448,-0.57152,5.6375
0.95732,0.81879,-0.89635,0.17293,0.094122,5.0335
-0.77728,-0.97732,0.61721,0.55609,0.56942,4.0171
-0.20785,0.047365,-0.33019,0.45539,-0.61112,4.707
-0.015879,0.30069,-0.54263,0.30197,0.49378,5.3546
-0.48381,-0.22971,0.6448,0.32923,-0.048884,4.1688
-0.92607,0.2986,-0.30353,0.87756,0.16652,6.7985
0.94876,0.52571,-0.66906,0.070163,-0.4789,4.159
0.45285,0.15137,-0.94373,-0.20312,-0.83036,3.3733
-0.70407,0.26384,0.91074,0.34092,-0.40373,4.6553
-0.70421,-0.44359,0.36058,-0.11893,0.83426,3.6921
0.40965,0.67967,0.72112,-0.73425,-0.058964,2.7555
-0.23801,-0.14633,0.87819,-0.12159,-0.46106,2.8524
-0.84718,0.26324,0.36039,0.095285,0.52594,4.7787
-0.17832,0.66693,0.83485,-0.20973,0.54434,4.291
-0.71402,-0.45963,-0.48662,-0.20346,-0.9574,3.1081
0.59784,-0.1984,0.77124,0.5027,0.75997,4.0693
0.8605,0.10851,0.84009,0.044701,0.59634,3.4259
-0.99056,-0.11227,-0.39987,-0.019134,-0.35167,4.3668
0.30008,-0.81923,-0.85322,-0.82264,0.33809,1.6506
0.35706,0.48876,0.5348,-0.4983,-0.40741,2.9947
-0.49275,-0.93477,-0.8301,-0.10488,0.8599,3.6679
0.68636,-0.14051,0.45753,0.27592,-0.43608,3.3565
-0.41208,-0.92548,-0.10422,0.41889,-0.66224,3.4616
-0.94628,0.9516,0.3025,0.98524,0.49033,7.4763
-0.81339,0.04468,-0.661,0.86439,-0.045731,6.4091
0.59577,0.81926,0.062898,-0.81554,0.30689,3.3062
0.42281,-0.2335,0.2676,0.90708,0.93315,5.3749
0.56681,0.7689,-0.97181,-0.67441,-0.37395,3.5389
0.24785,-0.48996,-0.059257,0.94091,-0.84712,4.4213
0.65083,0.8181,0.77265,0.19401,0.58283,4.5926
-0.92995,0.78912,-0.77194,-0.51955,-0.26923,4.6877
-0.18905,-0.20297,-0.11492,-0.85941,0.1702,1.8535
-0.50066,0.25004,0.3191,-0.39992,-0.63333,3.3616
-0.038206,0.13519,-0.41045,0.62709,-0.84616,5.2111
0.76168,0.78902,0.90074,-0.84658,-0.69267,2.0511
-0.43863,-0.57167,0.38857,-0.29105,0.65375,2.9188
0.19829,-0.99228,-0.58639,-0.73598,-0.39809,1.3382
