0.791,0.98062,-0.42214,-0.73207,0.35253,2.4698
0.21245,0.91463,-0.75129,0.89305,0.51861,2.4343
0.58476,-0.32636,0.028162,-0.015134,0.17238,1.4264
0.67234,-0.68909,-0.22498,0.49643,0.64488,1.9892
0.12028,-0.16584,0.95722,-0.37813,0.85367,0.22339
-0.99861,0.10895,-0.41636,-0.98459,0.27513,0.73948
-0.49745,-0.9405,0.18469,0.23124,-0.96212,0.37215
-0.1361,0.73341,0.14271,-0.28485,-0.63132,0.91403
-0.13869,0.78883,0.23171,0.29766,-0.94652,0.70036
0.75047,-0.0056192,0.12183,0.69195,0.87,1.7989
-0.86472,-0.58143,-0.44028,-0.79729,-0.031065,0.91074
-0.32019,0.44319,-0.6963,0.1766,0.58957,1.8034
-0.64588,0.39943,0.46603,0.16476,-0.086329,0.016913
-0.50793,-0.078506,-0.9206,0.043608,-0.011581,1.9066
0.45564,-0.65881,0.60324,-0.0908,-0.14857,0.78031
-0.42359,0.58874,-0.18717,0.9334,0.78354,1.1541
-0.52532,0.777,0.66002,-0.63539,0.74857,0.36837
-0.72068,-0.71497,0.94207,0.11878,0.2663,-0.74286
-0.55854,0.87934,-0.15503,0.25295,-0.41544,0.96181
0.63509,-0.99948,-0.89219,-0.93974,-0.41664,2.4969
-0.24354,-0.12239,0.57407,0.28455,-0.509,-0.12943
0.33103,-0.97766,0.26015,0.67632,0.4087,1.2437
0.87163,-0.53097,0.017639,-0.20973,0.54922,1.6979
-0.14704,0.41397,0.13537,-0.12532,0.64531,0.96675
0.21032,0.38833,-0.38162,-0.83023,0.61238,1.9153
0.93917,-0.46976,0.49427,0.16275,-0.49246,0.98802
-0.2707,-0.34685,-0.32668,0.74336,0.601,1.4114
0.3289,-0.81353,0.76671,-0.58619,0.25942,0.41461
-0.37049,-0.9168,-0.33269,-0.81078,-0.537,1.2332
0.77143,0.51856,0.59203,-0.6241,-0.23785,1.1237
-0.40891,-0.35025,0.60957,0.33567,-0.093597,0.061998
-0.40927,0.043644,-0.89952,0.46484,0.0011191,1.8455
0.81416,0.90378,-0.19499,0.26202,0.081143,2.1996
-0.014231,0.33796,0.93038,-0.063588,-0.30971,-0.1098
-0.58572,-0.053757,-0.17125,-0.37128,-0.41714,0.75396
-0.94836,0.29874,-0.33895,0.28293,0.40706,0.99295
-0.65958,0.33127,0.27274,0.12405,0.86816,0.39457
-0.39532,-0.53971,0.71605,0.32745,0.18835,-0.35308
0.92288,0.60978,0.57657,-0.75025,0.18618,1.1899
0.56731,0.0055701,0.076819,0.34805,0.47746,1.4636
0.34651,-0.13194,0.48334,0.36062,-0.25471,0.76832
0.68144,0.41807,0.47944,0.86024,-0.093459,1.0077
-0.15829,0.11053,-0.11041,0.65764,0.018751,1.2703
0.40747,-0.48999,0.70082,-0.6438,0.85742,0.65472
-0.037427,-0.8496,-0.01093,0.89848,-0.098424,1.0035
0.64115,0.1782,0.89632,-0.60075,0.27487,0.63255
-0.12522,0.34848,0.59558,-0.56464,-0.081272,0.35161
0.71995,0.17603,-0.73391,-0.98296,0.10755,2.5458
-0.98221,0.067405,-0.52446,-0.39875,-0.91753,0.82462
0.99206,-0.054767,-0.74455,-0.45106,0.6044,2.9244
-0.4496,-0.35238,0.068241,0.1729,0.34302,0.65913
-0.93297,-0.13803,-0.88661,-0.20689,-0.59934,1.3212
-0.6958,0.5298,-0.06285,-0.62719,-0.97083,0.46355
-0.040808,0.99293,0.96538,-0.21437,0.52633,0.099586
0.77768,-0.46996,0.36444,-0.69081,0.13502,1.1519
-0.43316,0.58413,0.7418,0.66461,0.30843,-0.13732
0.56825,-0.73078,-0.0075789,-0.7005,0.26948,1.4779
-0.65921,-0.92893,-0.42468,0.35909,0.46866,1.0961
0.46259,-0.092107,-0.63396,0.50018,0.77465,2.5077
-0.50676,0.12595,0.92244,-0.97022,0.33182,-0.36004
-0.83632,-0.53823,0.51252,-0.71551,-0.75865,-0.23384
0.70582,-0.71048,0.90071,-0.93869,0.42747,0.42693
0.3731,0.35419,0.34253,0.61739,-0.10555,1.1568
0.91622,-0.29186,-0.62789,-0.90571,0.28196,2.6588
0.97011,0.020945,-0.42032,0.33236,0.29779,2.2147
0.069445,0.38941,-0.88358,-0.087935,0.35675,2.4676
0.81196,0.19059,-0.91187,0.60599,-0.88234,2.433
-0.046703,0.012222,-0.44088,-0.28312,-0.55209,1.5344
0.77934,0.5528,-0.65906,-0.94933,-0.66404,2.6815
-0.9523,0.37041,0.3542,-0.56282,0.85706,0.19572
-0.74255,-0.36101,0.80484,0.42183,0.030462,-0.45561
0.48128,0.66429,-0.29603,0.097842,0.34673,2.0713
-0.21796,0.32164,-0.79968,0.73939,0.3356,2.0007
-0.21274,0.17414,0.586,0.47767,-0.83708,0.1094
0.2037,-0.96184,-0.063135,-0.79354,-0.54985,1.0769
-0.95223,0.6739,0.37468,0.94287,-0.43162,-0.036744
-0.22466,-0.772,0.36616,0.47743,0.82753,0.47174
-0.88651,0.68084,-0.15713,-0.97228,-0.5418,0.62225
0.37914,-0.32501,0.31869,0.35824,-0.50276,0.80072
0.040782,-0.14113,0.26685,-0.028995,0.35258,0.79734
-0.84783,0.58756,0.050292,-0.93056,0.29698,0.58229
-0.18748,-0.71687,-0.61744,-0.77112,0.40735,1.6181
-0.13957,0.2162,0.023812,-0.84675,0.67421,1.0206
0.31862,0.86126,0.49666,0.21565,0.45459,0.79559
-0.56322,0.27289,-0.16035,-0.53307,-0.96113,0.62128
-0.83782,-0.90446,0.47496,-0.71598,0.16749,-0.084367
-0.064657,0.39669,0.37294,0.060346,0.84175,0.84868
0.45734,-0.48578,0.91145,0.8606,-0.81664,0.16743
0.22797,0.3818,-0.38419,0.23381,0.10912,1.9252
0.8012,-0.27364,-0.3154,0.37978,0.86161,2.2213
-0.49444,0.083768,-0.22593,-0.53115,-0.60109,0.7616
-0.55981,-0.55572,-0.94765,-0.58631,0.050639,1.8269
-0.52839,0.81097,0.26709,-0.92527,-0.74652,0.28976
0.62026,-0.25292,0.1305,0.32673,0.49745,1.6171
0.40482,-0.84237,-0.26898,0.014509,-0.37066,1.4844
0.75701,-0.93814,-0.15708,-0.028399,-0.62565,1.772
0.42202,0.2538,-0.075599,0.72339,0.96079,1.7883
0.32216,0.87399,-0.37112,0.93103,0.42565,2.0448
-0.12085,-0.36013,-0.54868,0.51938,0.6513,1.725
0.12559,0.49035,-0.76813,-0.50664,0.36644,2.2206
