0.2962,-0.12683,-0.98123,0.79662,0.33874,5.1237
0.84229,-0.39112,0.67661,-0.55316,0.69798,1.3687
0.78615,-0.50698,-0.037315,0.3466,-0.86907,1.188
0.99436,0.92165,-0.062939,0.63757,-0.27847,0.64513
-0.85423,-0.55424,0.8171,0.89786,-0.4839,2.8354
-0.74076,-0.20878,-0.16571,0.74863,-0.13481,4.3028
0.96314,-0.55095,0.088276,-0.21253,-0.38786,1.0013
-0.81952,-0.45995,0.39802,0.87392,0.93318,5.2999
0.37232,-0.16312,-0.8419,-0.12621,-0.74013,2.4213
0.85793,0.99547,0.018832,-0.67495,-0.56513,-0.76047
-0.71637,0.82206,-0.026203,-0.38036,0.78679,3.4654
0.76883,0.10085,0.71176,0.36222,0.24341,1.0646
-0.96048,0.19267,0.22881,0.86811,-0.20368,3.375
-0.31463,-0.84171,-0.76517,0.89478,-0.28782,5.3217
-0.52339,0.15327,0.21375,0.19817,0.29315,3.2865
0.96913,0.79634,-0.67164,0.89775,0.46618,3.0735
0.6932,-0.073379,-0.20195,-0.19196,0.4634,2.4865
0.58902,-0.20321,0.064715,-0.91794,0.91635,2.4012
0.80056,-0.79108,0.75042,-0.41235,-0.90809,-0.37398
0.56021,0.30447,0.31808,-0.93612,-0.15128,0.051393
0.67302,0.9834,0.57525,0.72903,-0.98197,-0.92257
-0.35781,0.35615,-0.74795,-0.13491,0.40761,4.276
0.48549,-0.14304,0.049948,-0.81438,0.56178,2.2176
0.32899,0.3096,0.79896,-0.72442,0.12968,0.21865
-0.42163,0.17749,-0.78183,-0.51606,-0.95341,2.3421
-0.32526,0.49011,0.26914,-0.55398,-0.98487,0.16041
0.81727,0.28174,-0.83831,0.73548,0.97794,4.6834
-0.9355,0.0073524,-0.17754,0.52835,-0.59671,3.355
0.39272,0.87608,0.42527,-0.31057,0.64668,1.2545
-0.58246,0.21069,-0.79916,-0.23044,-0.2781,3.7822
0.6483,0.27785,0.61989,0.18973,-0.077494,0.57548
-0.56354,0.40531,0.27562,0.070241,-0.77991,1.2437
-0.80072,0.7219,0.79614,-0.33289,0.56252,1.9027
0.23901,-0.24068,0.24364,0.70937,-0.093113,2.397
-0.79237,0.42425,-0.17079,-0.46871,-0.4058,2.3164
0.59812,0.047041,0.29512,0.86788,-0.2832,1.6892
0.80585,-0.27302,-0.021462,-0.22033,-0.035128,1.7607
-0.37497,-0.13065,-0.81249,0.36613,-0.13755,4.4881
-0.43682,0.3752,0.27465,-0.44998,0.39765,2.3465
-0.98644,-0.5463,0.90052,-0.94408,0.35013,2.6414
-0.0082567,0.95801,-0.047247,0.88123,-0.98626,1.1445
0.97696,0.95134,0.20561,0.067941,-0.84202,-0.79832
0.47588,-0.42097,0.18297,0.34235,-0.078747,2.1794
-0.37856,-0.32313,-0.54948,0.21507,0.55507,5.0065
0.20082,0.99289,0.33687,0.50175,0.63353,2.0835
0.56336,0.57794,-0.6869,0.96264,0.26278,3.6091
-0.77693,0.58984,0.5485,0.45534,-0.27025,2.0046
0.15866,0.26474,-0.57389,0.71464,0.775,4.6434
0.74074,0.6229,-0.66175,0.98369,-0.49815,2.1947
0.37955,-0.10381,0.45151,0.51892,-0.86776,0.62703
-0.51406,0.66123,-0.48762,-0.70792,0.4543,3.0906
-0.31456,-0.74667,-0.67447,-0.34739,0.5336,5.1059
0.09088,0.026536,0.25155,-0.94243,0.79665,2.337
-0.86485,0.43186,-0.49851,0.3891,0.53365,4.9279
-0.1791,-0.50371,-0.47404,0.91751,0.89377,6.1174
-0.52498,0.063801,0.68786,0.45809,0.071466,2.4982
-0.022053,-0.23558,-0.20516,0.47351,0.91956,4.8457
0.61213,0.60352,-0.79084,-0.65078,0.95638,3.3577
-0.2443,0.34172,-0.61229,-0.28918,0.0442,3.4697
0.035956,0.96572,-0.27386,0.1493,0.69072,3.0293
-0.8108,0.87364,0.74907,-0.080109,0.79605,2.7038
0.81819,0.15254,0.19954,0.66745,0.86246,3.0708
-0.58474,-0.83963,-0.48377,0.63089,-0.084721,5.3499
-0.23587,-0.17235,-0.28314,-0.3521,0.51832,3.6675
0.32056,-0.63831,0.77508,-0.076631,0.87759,2.6732
0.51675,0.99126,0.80106,0.34792,0.6214,0.68008
-0.65386,0.040772,-0.1041,0.19045,0.86078,4.8048
0.03476,0.77057,-0.4623,-0.73123,-0.10609,1.5807
0.99068,0.2965,0.10763,-0.96102,0.66777,1.0086
0.41522,-0.067493,-0.6423,-0.74978,0.97556,4.0515
-0.83887,-0.80944,0.7194,-0.55345,-0.26072,2.1891
-0.91338,0.93564,-0.53605,-0.10173,-0.65847,2.2883
-0.017689,0.24022,-0.66379,0.069063,0.64633,4.2687
-0.10681,-0.68799,-0.94655,0.98078,0.17411,5.8984
-0.026403,-0.20327,-0.35514,0.43469,0.92322,5.0708
-0.66822,0.76501,0.11033,0.96011,-0.021741,3.126
-0.27869,0.078028,0.64906,-0.89252,-0.49295,0.23695
0.76144,0.087352,0.6085,0.27375,0.35645,1.333
0.4887,-0.11509,-0.95118,0.92076,0.82898,5.4357
-0.16646,-0.63251,-0.25699,-0.46015,0.23415,3.7406
0.81471,-0.50154,-0.01626,0.89881,-0.355,2.4586
-0.81139,-0.42978,-0.067896,0.80447,-0.018976,4.6402
-0.63735,0.059019,-0.91657,-0.6107,-0.18509,4.0157
0.89317,0.11967,0.234,0.4679,-0.83212,0.1649
