-0.59953,-0.24883,-0.82533,0.29664,-0.17859,10.292
0.68696,0.58712,0.078021,0.22934,0.46473,8.4549
-0.15254,0.62563,-0.1431,-0.060699,-0.69779,10.872
0.089502,0.80758,0.23431,0.15556,0.63047,9.8296
0.055935,0.080751,0.11775,0.82263,0.81921,8.9359
-0.62978,0.63573,-0.5483,-0.24756,0.55588,10.934
-0.83662,0.41683,-0.79096,-0.54247,0.51425,11.075
-0.071813,-0.91358,-0.98004,-0.15295,-0.1896,8.009
-0.93889,-0.70811,-0.88169,-0.45281,0.4038,9.7188
-0.13003,-0.53333,-0.3547,-0.11087,0.13092,8.6531
0.11573,-0.5066,0.55895,0.25503,0.16947,8.1125
0.27756,-0.65943,-0.32904,0.069283,-0.31017,7.7932
-0.93157,-0.52989,0.23914,-0.22912,0.40847,9.7111
0.4198,-0.44908,0.98577,0.7469,-0.67827,8.172
-0.66135,0.90321,0.29601,-0.3993,-0.99697,12.429
0.18676,-0.30666,0.079552,-0.19994,0.124,8.0981
0.21613,-0.40536,-0.53549,0.035447,0.092968,7.8958
0.54472,-0.19115,0.47966,-0.87635,0.10166,7.4119
-0.88745,-0.39553,0.77798,-0.53727,0.38907,9.6992
0.70945,0.51462,0.71962,-0.76303,0.85499,7.6338
-0.23143,-0.28051,0.19412,-0.80244,0.88842,8.2784
-0.20076,-0.7502,0.3095,0.78055,0.80653,7.6901
-0.34917,0.23437,0.83003,-0.93322,0.20821,9.6085
0.11078,-0.28896,-0.13363,0.67807,0.85242,8.1866
-0.40916,-0.27412,-0.42048,0.014533,-0.76611,10.312
-0.26776,-0.86302,0.26376,-0.77257,-0.3184,8.2635
-0.3019,0.73432,-0.40916,-0.019109,-0.92654,11.737
0.26045,-0.084208,0.24406,0.19888,0.07674,8.5067
0.32888,-0.84477,-0.90493,-0.81957,0.47446,6.8439
0.98419,0.80984,0.98922,0.95645,-0.63755,9.2669
0.88872,-0.43661,-0.58647,0.30604,-0.14751,6.938
-0.2993,0.22776,0.21473,-0.077736,-0.80366,10.868
-0.614,0.32372,-0.30474,0.72752,-0.39356,11.505
0.83915,-0.59995,0.43547,-0.47434,0.56025,5.8345
-0.42262,0.91997,-0.94401,0.64793,0.073921,11.707
0.10172,0.33021,-0.86632,-0.34205,0.53814,9.1593
0.83865,0.0826,0.85413,0.8826,0.27789,7.5582
-0.8199,0.73794,-0.82446,-0.51178,0.7863,11.424
-0.48461,0.11409,-0.3352,0.91422,-0.87862,11.4
-0.1459,-0.9572,0.052362,0.02165,-0.64846,8.4722
0.15545,-0.034639,-0.50672,0.12916,-0.16734,8.9656
0.79904,0.61597,0.085799,0.98743,0.47958,8.4199
-0.56355,0.47202,0.56174,0.54197,0.78591,10.451
0.93406,0.14461,0.043765,-0.3724,-0.94829,8.054
