-0.34684,-0.30643,-0.36755,-0.099327,-0.63073,-4.3008
-0.42541,-0.4154,0.619,0.49727,0.66741,-5.6155
-0.007096,-0.62551,-0.269,-0.62949,-0.66067,-4.1423
-0.63659,0.4863,0.39758,-0.83016,0.90653,-4.9938
0.86758,0.43604,0.26685,-0.58594,0.4451,-5.7902
0.88036,-0.62221,0.92916,0.11783,-0.7315,-3.8334
0.18293,-0.13212,-0.59841,0.3234,0.70618,-7.4494
-0.99838,-0.90881,0.19636,0.87843,0.86339,-6.3097
0.80601,0.31095,-0.83259,-0.91951,0.12837,-6.3883
0.36579,0.56208,0.088829,-0.67268,-0.20235,-4.3705
-0.8523,0.7258,0.6923,-0.12375,-0.11679,-3.3967
0.99277,0.57071,-0.9186,-0.34866,0.40336,-7.4918
-0.37109,-0.13302,-0.34128,-0.82014,-0.47991,-4.0349
0.61844,-0.30436,0.4187,0.62064,-0.94294,-4.2777
-0.077099,-0.88922,0.72062,-0.20088,0.89593,-5.9374
0.17428,0.63888,0.0017972,0.31063,0.99234,-7.1884
-0.044809,-0.78792,0.98952,0.13369,0.55897,-5.0275
0.10491,-0.98785,-0.14272,-0.99376,0.9788,-6.5302
-0.64937,-0.44992,-0.46531,0.3027,-0.024894,-5.5438
0.17449,0.88554,-0.054096,-0.36581,-0.74403,-3.6946
-0.6904,0.34852,-0.67831,-0.46813,-0.071265,-5.0023
-0.10909,-0.22868,-0.6822,-0.079104,0.48518,-6.5104
0.075243,0.71389,-0.46332,0.24632,0.34678,-6.4292
-0.0762,0.34965,0.51424,0.60371,0.74796,-6.2124
0.66822,0.21619,0.21835,0.12233,0.5165,-6.268
0.99234,-0.12115,0.93387,-0.95039,0.23435,-4.7803
0.94449,0.92257,0.54664,0.58708,-0.45037,-4.8854
0.49186,0.64581,0.14573,-0.45382,-0.32724,-4.4225
-0.60009,-0.979,-0.099553,0.64582,0.67145,-6.5105
-0.92734,-0.71677,-0.42589,0.37711,-0.22823,-5.0119
-0.62279,-0.03438,0.50477,0.2078,-0.83931,-3.1321
0.15509,0.16124,-0.81128,-0.2261,0.73117,-7.3319
0.25654,-0.41402,-0.78643,-0.86893,-0.12925,-5.508
-0.27045,-0.12227,0.46979,0.99719,-0.65584,-4.0018
0.27312,-0.20347,-0.29082,0.32209,-0.99141,-4.3955
0.78259,-0.72539,0.16127,-0.54166,0.30499,-5.8347
-0.49296,0.90552,-0.40229,-0.81549,-0.26062,-4.0794
-0.42728,-0.27991,0.42736,-0.51804,-0.2478,-3.5255
-0.74916,0.67395,-0.27903,0.80514,-0.11732,-5.0041
0.057148,-0.91733,0.43692,-0.5653,0.032248,-4.6535
0.64153,-0.15234,0.99065,-0.040954,-0.39977,-3.9761
-0.40045,-0.84872,-0.8326,0.81846,-0.043356,-6.4085
0.57536,-0.37237,-0.063588,-0.61244,-0.98751,-3.6766
-0.12597,0.89197,-0.81239,-0.10402,-0.65713,-4.7134
0.10108,0.70901,0.45034,0.2356,-0.39289,-4.2394
0.97223,-0.65294,0.82409,0.18843,0.48893,-6.1288
0.37956,0.071767,-0.82717,0.33175,0.16179,-7.0695
0.94027,-0.41022,0.039902,-0.46464,0.40241,-6.4016
-0.80807,0.80574,0.10526,-0.15227,0.60933,-5.2501
0.79618,-0.83723,0.3703,0.59865,0.70397,-7.1382
-0.88311,0.57495,-0.40069,0.86463,-0.76456,-4.2161
-0.75336,-0.65118,0.20376,-0.060562,0.31453,-4.8322
0.26145,0.43998,-0.60299,-0.38739,0.5059,-6.5608
-0.25979,-0.53599,0.31351,-0.12126,0.40426,-5.4262
-0.36086,-0.58573,0.39671,-0.38628,0.21024,-4.6037
0.59139,-0.56774,-0.080639,-0.44997,-0.92347,-4.1879
-0.39659,0.95334,-0.68468,-0.72251,-0.6097,-3.979
0.21492,-0.2363,-0.15643,-0.66691,-0.33864,-4.356
-0.076056,0.27058,0.19211,-0.012105,0.28567,-5.383
-0.41481,-0.90687,-0.35534,-0.82683,-0.56519,-3.9286
0.66484,-0.53586,0.66146,0.85368,-0.84618,-4.2177
0.14105,0.74968,-0.75463,-0.70305,0.96118,-7.2169
-0.85898,-0.079715,-0.49764,-0.67904,-0.58648,-3.5359
-0.46738,-0.99387,0.87522,0.43545,0.96651,-5.9259
-0.65825,-0.070117,0.31042,0.34979,0.22074,-4.8486
0.12061,0.64814,0.50582,-0.28296,-0.50404,-3.6679
-0.59582,0.74377,0.62172,-0.81908,0.035916,-3.2067
-0.015262,-0.39785,-0.90315,-0.9835,0.42566,-6.1806
0.45873,-0.52799,-0.17058,-0.25444,-0.48026,-4.9943
0.90999,0.66316,0.45098,0.57661,-0.77063,-4.3037
0.52474,-0.12449,-0.72191,-0.10543,0.099339,-6.5978
-0.83986,0.014175,0.26511,-0.80075,-0.5622,-2.6754
0.87649,-0.62905,-0.50633,0.61166,-0.37565,-6.4163
0.94895,-0.697,0.67994,0.31891,0.94627,-7.108
0.21422,0.81361,0.67334,-0.095272,-0.38162,-3.5979
0.91499,0.9855,-0.093855,0.066725,0.8925,-7.5409
-0.3387,-0.21984,-0.21048,0.053329,-0.17888,-5.1094
0.80243,0.65362,0.92319,0.25936,-0.97933,-3.2295
-0.99927,0.90812,-0.98364,0.29313,-0.37986,-5.1373
-0.03344,0.78768,-0.20312,-0.61634,-0.68959,-3.6484
-0.70505,0.68201,-0.024455,0.60346,0.98817,-6.4219
-0.37002,0.36657,0.23627,-0.60686,-0.099522,-4.1442
-0.65725,-0.65641,-0.85998,-0.17741,0.090437,-5.7853
0.18581,-0.5249,-0.71462,-0.52861,-0.47534,-5.1915
0.31522,-0.13143,0.30845,-0.45559,0.76508,-5.9801
-0.30207,-0.94988,-0.56336,-0.98266,-0.79388,-3.8694
-0.89261,-0.46271,-0.76174,0.85656,0.64713,-6.9771
-0.90566,0.96032,-0.91373,0.040439,-0.14565,-5.1911
-0.88828,-0.37462,-0.66888,-0.071749,0.84069,-6.5053
-0.85698,0.1435,0.022212,0.047059,0.056024,-4.5412
-0.96865,0.22333,0.73454,-0.32638,0.74167,-4.6402
0.94736,0.80308,0.53252,-0.33524,-0.29438,-4.657
0.46959,-0.20792,-0.7301,0.97658,-0.1997,-6.8058
0.50477,0.38553,-0.87016,-0.052566,0.19585,-7.019
-0.93337,-0.59103,0.34489,0.49372,0.82304,-5.7428
-0.76479,-0.87429,-0.035586,0.33992,-0.73403,-3.6785
-0.47739,0.24477,-0.0091642,0.59118,-0.91567,-3.6451
0.78672,0.37604,-0.37303,-0.45491,-0.19792,-5.6949
