1.4758,-0.29505,1
1.8283,0.5164,1
2.6092,-0.89853,1
2.3366,-0.13968,1
-1.9698,0.075141,0
1.5503,-1.6821,1
3.1401,-1.3999,1
0.59942,-0.066814,1
-0.034383,-1.7137,1
4.3281,-0.9509,1
-1.5593,1.8597,0
4.2674,-2.8145,1
-0.29831,0.71017,1
2.8367,-0.92251,1
-1.6482,1.0506,0
4.9917,0.26134,1
2.2084,-0.52675,1
0.18619,0.02349,1
-1.543,1.5011,0
1.1849,0.87164,1
1.4291,3.2611,0
2.5225,-0.70106,1
0.021522,3.0241,0
3.4509,0.51672,1
2.9584,-0.21744,1
-0.88845,4.1958,0
3.3131,-0.38332,1
2.7229,0.41924,1
-1.6007,0.58602,0
-0.74364,-2.0308,1
1.1718,1.2376,1
3.2753,-1.3328,1
2.3489,-1.6024,1
1.2173,-0.53424,1
2.7418,0.34717,1
1.9114,0.32654,1
0.45269,-1.2919,1
-1.644,1.6786,0
1.6604,-0.54032,1
2.7753,1.1973,1
1.0056,2.7794,0
-0.92182,1.055,0
-0.13548,4.177,0
1.8825,-0.24872,1
-0.84917,1.51,0
-0.62018,1.8706,0
-0.33654,2.1744,0
-0.14693,3.0721,0
2.7059,-1.3885,1
3.6596,-0.49503,1
1.0667,3.3828,0
-0.29647,0.64534,0
3.0832,-0.97244,1
4.8912,0.37609,1
-1.3293,2.11,0
-1.8164,0.89768,0
2.3057,0.34733,1
-0.74941,1.262,0
2.8137,1.3179,1
-2.4231,1.2651,0
-1.7033,0.99346,0
3.5844,-1.2352,1
-0.041695,2.7333,0
1.5625,1.823,0
4.1276,-0.33503,1
2.9704,-0.77798,1
2.6407,-0.7818,1
0.85558,-1.5274,1
5.7967,-3.1195,1
0.92649,4.0878,0
-1.1187,1.3731,0
3.3749,0.90108,1
-1.6622,2.1261,0
1.8573,-0.32912,1
-3.1552,-0.32554,0
2.4787,-1.8778,1
-0.97596,2.0745,0
0.64007,2.7425,0
0.35912,3.9417,0
2.867,-0.66329,1
0.35985,4.3002,0
-0.95547,-0.71154,1
3.1751,-1.1426,1
0.9131,3.1435,0
-3.0922,-0.38792,0
0.60984,-0.80419,1
-0.60121,2.7344,0
-1.4478,2.4189,0
1.4664,0.39657,1
-2.5038,1.2368,0
2.5462,-0.98543,1
2.2537,-1.6839,1
2.7437,-1.4511,1
-1.0198,1.6047,0
2.6772,-2.2464,1
-1.8976,2.5517,0
-1.7217,2.3936,0
1.8008,0.52942,1
-0.50338,3.4034,0
-1.3155,0.20304,0
-0.15893,0.55193,0
-1.6614,1.4196,0
4.6809,-0.78799,1
2.1278,-1.7527,1
0.66849,0.83574,0
-1.2407,0.93581,0
0.90544,4.3235,0
-1.5367,0.77663,0
1.8553,0.70043,1
2.4461,-1.6605,1
4.4673,-0.71571,1
0.98186,3.3694,0
-1.8654,1.3268,0
1.2663,2.9924,0
4.2011,-1.1549,1
-1.3098,1.8524,0
-1.531,1.9012,0
2.8527,-1.0529,1
3.5719,0.02535,1
0.87998,-1.2864,1
4.8505,-0.70311,1
0.3898,-1.7995,1
-0.019159,0.70926,0
-0.075396,3.7492,0
6.3576,0.95639,1
1.985,-1.4915,1
0.31741,-1.2634,1
0.23681,-0.43585,1
0.25721,1.4189,0
-2.6122,-0.33618,0
-1.4942,0.47,0
2.783,0.82001,1
-0.88884,3.1462,0
1.8834,0.13063,1
2.0178,-1.8384,1
3.1602,-0.6682,1
-2.6247,-0.61523,0
3.4099,-0.049473,1
1.538,-0.13853,1
-0.49168,1.4373,0
0.8169,-1.847,1
