-1,-0.93149
-0.9798,-0.72205
-0.9596,-0.66043
-0.93939,-0.71491
-0.91919,-0.94941
-0.89899,-1.0623
-0.87879,-1.2227
-0.85859,-0.99305
-0.83838,-0.85823
-0.81818,-1.1284
-0.79798,-1.1209
-0.77778,-0.99577
-0.75758,-0.97315
-0.73737,-1.4287
-0.71717,-1.1471
-0.69697,-1.1721
-0.67677,-1.262
-0.65657,-1.0888
-0.63636,-1.3507
-0.61616,-1.4622
-0.59596,-1.278
-0.57576,-1.2675
-0.55556,-1.4198
-0.53535,-1.2523
-0.51515,-1.7141
-0.49495,-1.6546
-0.47475,-2.0565
-0.45455,-1.4011
-0.43434,-1.7113
-0.41414,-1.596
-0.39394,-1.3815
-0.37374,-1.5869
-0.35354,-1.7041
-0.33333,-1.8054
-0.31313,-1.7147
-0.29293,-1.5794
-0.27273,-2.0044
-0.25253,-1.7548
-0.23232,-1.6181
-0.21212,-2.0589
-0.19192,-1.6879
-0.17172,-1.7095
-0.15152,-2.0297
-0.13131,-2.1716
-0.11111,-1.8294
-0.090909,-1.7827
-0.070707,-1.8503
-0.050505,-1.8397
-0.030303,-2.2317
-0.010101,-1.922
0.010101,-2.1663
0.030303,-2.187
0.050505,-2.3993
0.070707,-1.9212
0.090909,-2.1204
0.11111,-1.9879
0.13131,-1.9161
0.15152,-2.4412
0.17172,-2.1287
0.19192,-2.2769
0.21212,-2.1258
0.23232,-2.1135
0.25253,-2.192
0.27273,-2.526
0.29293,-2.4195
0.31313,-2.3698
0.33333,-1.8467
0.35354,-2.2363
0.37374,-2.0536
0.39394,-2.4383
0.41414,-2.5008
0.43434,-2.4491
0.45455,-2.6891
0.47475,-2.3787
0.49495,-2.6675
0.51515,-2.9217
0.53535,-2.5215
0.55556,-3.007
0.57576,-3.0833
0.59596,-2.7042
0.61616,-2.9628
0.63636,-2.9794
0.65657,-2.862
0.67677,-2.9481
0.69697,-2.922
0.71717,-2.8526
0.73737,-3.1492
0.75758,-3.184
0.77778,-3.3737
0.79798,-3.0747
0.81818,-2.8995
0.83838,-3.1821
0.85859,-2.9787
0.87879,-2.9956
0.89899,-2.9346
0.91919,-2.9591
0.93939,-3.3007
0.9596,-3.3566
0.9798,-3.2097
1,-3.3688
