-1,7.2077
-0.9798,7.1593
-0.9596,7.0147
-0.93939,7.1953
-0.91919,7.2392
-0.89899,7.3215
-0.87879,6.747
-0.85859,6.6733
-0.83838,6.3919
-0.81818,6.8086
-0.79798,6.3224
-0.77778,6.1323
-0.75758,6.6438
-0.73737,6.2295
-0.71717,6.1093
-0.69697,5.6152
-0.67677,5.847
-0.65657,5.768
-0.63636,5.2991
-0.61616,5.3993
-0.59596,5.2594
-0.57576,5.3749
-0.55556,4.9237
-0.53535,5.3063
-0.51515,5.3673
-0.49495,4.789
-0.47475,4.758
-0.45455,4.7776
-0.43434,4.8389
-0.41414,4.5837
-0.39394,4.4563
-0.37374,4.1555
-0.35354,4.1145
-0.33333,4.2098
-0.31313,4.3566
-0.29293,4.002
-0.27273,3.4958
-0.25253,3.7734
-0.23232,3.5541
-0.21212,3.4205
-0.19192,3.3275
-0.17172,3.0771
-0.15152,3.1067
-0.13131,2.9015
-0.11111,2.8991
-0.090909,2.9111
-0.070707,2.8255
-0.050505,2.6372
-0.030303,2.5529
-0.010101,2.497
0.010101,2.4957
0.030303,2.5861
0.050505,2.3354
0.070707,2.0285
0.090909,2.1329
0.11111,1.8405
0.13131,1.3892
0.15152,1.1604
0.17172,1.2072
0.19192,1.4475
0.21212,1.2609
0.23232,1.1391
0.25253,1.2151
0.27273,0.9557
0.29293,0.86351
0.31313,1.0495
0.33333,0.99047
0.35354,1.2716
0.37374,0.6828
0.39394,0.52803
0.41414,0.28407
0.43434,0.27235
0.45455,0.20684
0.47475,-0.28345
0.49495,-0.038111
0.51515,0.094365
0.53535,-0.30754
0.55556,-0.16172
0.57576,-0.14628
0.59596,-0.22533
0.61616,-0.39302
0.63636,-1.189
0.65657,-0.89845
0.67677,-0.66059
0.69697,-0.87569
0.71717,-1.0639
0.73737,-1.0635
0.75758,-1.003
0.77778,-1.3259
0.79798,-1.6342
0.81818,-1.6001
0.83838,-1.7051
0.85859,-1.5502
0.87879,-1.7602
0.89899,-1.8279
0.91919,-2.0184
0.93939,-2.2343
0.9596,-2.2358
0.9798,-2.2988
1,-2.7683
