-1,-3.885
-0.9798,-3.962
-0.9596,-3.8023
-0.93939,-3.7731
-0.91919,-3.5987
-0.89899,-3.3704
-0.87879,-3.3386
-0.85859,-3.197
-0.83838,-3.3983
-0.81818,-3.16
-0.79798,-3.2365
-0.77778,-2.96
-0.75758,-2.8826
-0.73737,-2.6616
-0.71717,-2.6034
-0.69697,-2.5799
-0.67677,-2.6557
-0.65657,-2.566
-0.63636,-2.7
-0.61616,-2.3908
-0.59596,-2.4589
-0.57576,-2.0272
-0.55556,-1.9454
-0.53535,-1.9663
-0.51515,-1.9526
-0.49495,-1.7942
-0.47475,-1.5047
-0.45455,-1.4547
-0.43434,-1.6197
-0.41414,-1.448
-0.39394,-1.542
-0.37374,-1.2442
-0.35354,-1.1114
-0.33333,-1.0032
-0.31313,-1.2566
-0.29293,-0.88701
-0.27273,-0.9922
-0.25253,-0.83852
-0.23232,-0.59045
-0.21212,-0.57307
-0.19192,-0.55181
-0.17172,-0.35869
-0.15152,-0.12969
-0.13131,-0.35887
-0.11111,-0.37452
-0.090909,-0.26264
-0.070707,-0.14656
-0.050505,-0.022806
-0.030303,0.23689
-0.010101,-0.048698
0.010101,0.36074
0.030303,0.30497
0.050505,0.65252
0.070707,0.46557
0.090909,0.67161
0.11111,0.62549
0.13131,0.74687
0.15152,0.89132
0.17172,0.98137
0.19192,1.0258
0.21212,1.342
0.23232,1.347
0.25253,1.6147
0.27273,1.403
0.29293,1.6761
0.31313,1.3203
0.33333,1.7878
0.35354,1.8362
0.37374,1.8179
0.39394,2.0527
0.41414,2.1638
0.43434,2.2713
0.45455,2.2713
0.47475,2.3823
0.49495,2.2902
0.51515,2.3171
0.53535,2.5182
0.55556,2.6672
0.57576,2.8595
0.59596,2.7023
0.61616,2.83
0.63636,3.3987
0.65657,2.9828
0.67677,3.4231
0.69697,3.375
0.71717,3.2489
0.73737,3.3975
0.75758,3.468
0.77778,3.6497
0.79798,3.8598
0.81818,3.5267
0.83838,4.1229
0.85859,4.0349
0.87879,3.9355
0.89899,4.0802
0.91919,4.2252
0.93939,4.3104
0.9596,4.5223
0.9798,4.5925
1,4.4762
