-1,-1.0028
-0.9798,-0.97728
-0.9596,-0.73539
-0.93939,-0.41443
-0.91919,-0.89208
-0.89899,-0.64939
-0.87879,-0.80134
-0.85859,-0.36402
-0.83838,-0.56977
-0.81818,-0.65406
-0.79798,-0.50489
-0.77778,-0.57993
-0.75758,-0.37323
-0.73737,-0.55642
-0.71717,-0.68177
-0.69697,-0.43372
-0.67677,-0.1943
-0.65657,-0.61493
-0.63636,-0.43392
-0.61616,-0.20543
-0.59596,-0.65318
-0.57576,-0.21424
-0.55556,-0.16723
-0.53535,-0.22833
-0.51515,-0.36144
-0.49495,-0.21141
-0.47475,-0.16881
-0.45455,-0.0059838
-0.43434,-0.023686
-0.41414,-0.16166
-0.39394,0.184
-0.37374,-0.060448
-0.35354,-0.15759
-0.33333,-0.070588
-0.31313,0.16598
-0.29293,0.084795
-0.27273,0.22356
-0.25253,0.11706
-0.23232,0.53525
-0.21212,-0.11145
-0.19192,0.11744
-0.17172,0.19755
-0.15152,0.25201
-0.13131,0.4999
-0.11111,0.32579
-0.090909,0.29794
-0.070707,0.35402
-0.050505,0.49105
-0.030303,0.28384
-0.010101,0.49499
0.010101,0.1946
0.030303,0.46184
0.050505,0.3483
0.070707,0.42147
0.090909,0.59942
0.11111,0.39761
0.13131,0.44602
0.15152,0.38696
0.17172,0.29779
0.19192,0.66077
0.21212,0.90014
0.23232,0.70853
0.25253,0.72644
0.27273,0.62104
0.29293,1.0737
0.31313,0.80295
0.33333,1.0795
0.35354,0.95473
0.37374,0.87976
0.39394,1.1241
0.41414,1.1343
0.43434,0.98336
0.45455,1.2378
0.47475,1.3428
0.49495,1.0698
0.51515,1.0653
0.53535,1.1987
0.55556,1.2165
0.57576,1.3167
0.59596,1.1707
0.61616,1.3544
0.63636,1.4348
0.65657,1.3199
0.67677,1.3424
0.69697,1.1405
0.71717,1.1801
0.73737,1.1597
0.75758,1.2212
0.77778,1.4241
0.79798,1.2138
0.81818,1.8659
0.83838,1.6481
0.85859,1.2194
0.87879,1.3938
0.89899,1.5899
0.91919,1.356
0.93939,1.5854
0.9596,1.8631
0.9798,1.6861
1,1.7281
