-1,-1.1496
-0.9798,-1.1466
-0.9596,-1.1436
-0.93939,-1.1405
-0.91919,-1.1375
-0.89899,-1.1345
-0.87879,-1.1315
-0.85859,-1.1284
-0.83838,-1.1254
-0.81818,-1.1224
-0.79798,-1.1194
-0.77778,-1.1163
-0.75758,-1.1133
-0.73737,-1.1102
-0.71717,-1.1072
-0.69697,-1.1042
-0.67677,-1.1011
-0.65657,-1.098
-0.63636,-1.095
-0.61616,-1.0919
-0.59596,-1.0887
-0.57576,-1.0856
-0.55556,-1.0824
-0.53535,-1.0792
-0.51515,-1.076
-0.49495,-1.0726
-0.47475,-1.0692
-0.45455,-1.0656
-0.43434,-1.0619
-0.41414,-1.0581
-0.39394,-1.0539
-0.37374,-1.0495
-0.35354,-1.0446
-0.33333,-1.0393
-0.31313,-1.0333
-0.29293,-1.0264
-0.27273,-1.0185
-0.25253,-1.0093
-0.23232,-0.9983
-0.21212,-0.98517
-0.19192,-0.96931
-0.17172,-0.95006
-0.15152,-0.92659
-0.13131,-0.89795
-0.11111,-0.86302
-0.090909,-0.82059
-0.070707,-0.76936
-0.050505,-0.7081
-0.030303,-0.63572
-0.010101,-0.55152
0.010101,-0.45541
0.030303,-0.34809
0.050505,-0.23119
0.070707,-0.10734
0.090909,0.020118
0.11111,0.14737
0.13131,0.27065
0.15152,0.38665
0.17172,0.49286
0.19192,0.58775
0.21212,0.67069
0.23232,0.74188
0.25253,0.80204
0.27273,0.85229
0.29293,0.89388
0.31313,0.9281
0.33333,0.95615
0.35354,0.97914
0.37374,0.998
0.39394,1.0135
0.41414,1.0264
0.43434,1.0372
0.45455,1.0463
0.47475,1.0541
0.49495,1.0608
0.51515,1.0668
0.53535,1.0721
0.55556,1.0768
0.57576,1.0813
0.59596,1.0854
0.61616,1.0892
0.63636,1.0929
0.65657,1.0964
0.67677,1.0998
0.69697,1.1032
0.71717,1.1064
0.73737,1.1097
0.75758,1.1128
0.77778,1.116
0.79798,1.1191
0.81818,1.1222
0.83838,1.1252
0.85859,1.1283
0.87879,1.1314
0.89899,1.1344
0.91919,1.1375
0.93939,1.1405
0.9596,1.1435
0.9798,1.1466
1,1.1496
