-1,-1.2046
-0.9798,-1.2005
-0.9596,-1.1963
-0.93939,-1.1922
-0.91919,-1.188
-0.89899,-1.1838
-0.87879,-1.1796
-0.85859,-1.1754
-0.83838,-1.1712
-0.81818,-1.167
-0.79798,-1.1628
-0.77778,-1.1585
-0.75758,-1.1542
-0.73737,-1.1499
-0.71717,-1.1456
-0.69697,-1.1413
-0.67677,-1.1369
-0.65657,-1.1324
-0.63636,-1.1279
-0.61616,-1.1233
-0.59596,-1.1187
-0.57576,-1.1139
-0.55556,-1.1091
-0.53535,-1.1041
-0.51515,-1.099
-0.49495,-1.0936
-0.47475,-1.0881
-0.45455,-1.0823
-0.43434,-1.0763
-0.41414,-1.0698
-0.39394,-1.063
-0.37374,-1.0557
-0.35354,-1.0478
-0.33333,-1.0392
-0.31313,-1.0299
-0.29293,-1.0196
-0.27273,-1.0083
-0.25253,-0.99579
-0.23232,-0.98181
-0.21212,-0.96616
-0.19192,-0.9486
-0.17172,-0.92883
-0.15152,-0.90653
-0.13131,-0.88138
-0.11111,-0.853
-0.090909,-0.82101
-0.070707,-0.78502
-0.050505,-0.74466
-0.030303,-0.69956
-0.010101,-0.64944
0.010101,-0.59407
0.030303,-0.53333
0.050505,-0.46725
0.070707,-0.39603
0.090909,-0.32006
0.11111,-0.23991
0.13131,-0.15634
0.15152,-0.070318
0.17172,0.017105
0.19192,0.10478
0.21212,0.19155
0.23232,0.2763
0.25253,0.35803
0.27273,0.43589
0.29293,0.50922
0.31313,0.57755
0.33333,0.64061
0.35354,0.69829
0.37374,0.75066
0.39394,0.79789
0.41414,0.84026
0.43434,0.87809
0.45455,0.91176
0.47475,0.94165
0.49495,0.96815
0.51515,0.99164
0.53535,1.0125
0.55556,1.0309
0.57576,1.0474
0.59596,1.0621
0.61616,1.0752
0.63636,1.087
0.65657,1.0977
0.67677,1.1074
0.69697,1.1163
0.71717,1.1244
0.73737,1.132
0.75758,1.139
0.77778,1.1456
0.79798,1.1519
0.81818,1.1578
0.83838,1.1634
0.85859,1.1688
0.87879,1.174
0.89899,1.1791
0.91919,1.184
0.93939,1.1888
0.9596,1.1934
0.9798,1.1981
1,1.2026
