-1,-0.33612
-0.9798,-0.1063
-0.9596,0.11118
-0.93939,0.31447
-0.91919,0.50184
-0.89899,0.67172
-0.87879,0.82275
-0.85859,0.95375
-0.83838,1.0637
-0.81818,1.152
-0.79798,1.218
-0.77778,1.2615
-0.75758,1.2824
-0.73737,1.2811
-0.71717,1.2579
-0.69697,1.2135
-0.67677,1.149
-0.65657,1.0655
-0.63636,0.96423
-0.61616,0.84689
-0.59596,0.71517
-0.57576,0.57094
-0.55556,0.41623
-0.53535,0.25316
-0.51515,0.083939
-0.49495,-0.089174
-0.47475,-0.26388
-0.45455,-0.43788
-0.43434,-0.6089
-0.41414,-0.7747
-0.39394,-0.93314
-0.37374,-1.0822
-0.35354,-1.2198
-0.33333,-1.3443
-0.31313,-1.4541
-0.29293,-1.5477
-0.27273,-1.6239
-0.25253,-1.6816
-0.23232,-1.7201
-0.21212,-1.7388
-0.19192,-1.7375
-0.17172,-1.716
-0.15152,-1.6746
-0.13131,-1.6136
-0.11111,-1.5338
-0.090909,-1.4359
-0.070707,-1.3212
-0.050505,-1.191
-0.030303,-1.0467
-0.010101,-0.88995
0.010101,-0.72266
0.030303,-0.54674
0.050505,-0.36424
0.070707,-0.17727
0.090909,0.011989
0.11111,0.20134
0.13131,0.38857
0.15152,0.57153
0.17172,0.74809
0.19192,0.91623
0.21212,1.074
0.23232,1.2196
0.25253,1.3514
0.27273,1.4679
0.29293,1.5679
0.31313,1.6502
0.33333,1.7139
0.35354,1.7585
0.37374,1.7836
0.39394,1.7889
0.41414,1.7746
0.43434,1.7411
0.45455,1.6888
0.47475,1.6187
0.49495,1.5317
0.51515,1.4292
0.53535,1.3125
0.55556,1.1833
0.57576,1.0434
0.59596,0.89474
0.61616,0.73943
0.63636,0.57961
0.65657,0.41752
0.67677,0.25543
0.69697,0.095641
0.71717,-0.059543
0.73737,-0.20787
0.75758,-0.34714
0.77778,-0.47523
0.79798,-0.59016
0.81818,-0.69006
0.83838,-0.7732
0.85859,-0.83807
0.87879,-0.88331
0.89899,-0.90779
0.91919,-0.91061
0.93939,-0.89107
0.9596,-0.84875
0.9798,-0.78345
1,-0.69521
