-1,2.756
-0.9798,2.8981
-0.9596,3.0036
-0.93939,3.0711
-0.91919,3.0999
-0.89899,3.0895
-0.87879,3.0402
-0.85859,2.9524
-0.83838,2.8274
-0.81818,2.6667
-0.79798,2.4723
-0.77778,2.2468
-0.75758,1.9928
-0.73737,1.7137
-0.71717,1.4129
-0.69697,1.0944
-0.67677,0.76195
-0.65657,0.41993
-0.63636,0.072604
-0.61616,-0.27564
-0.59596,-0.6204
-0.57576,-0.95733
-0.55556,-1.2822
-0.53535,-1.5908
-0.51515,-1.8794
-0.49495,-2.1442
-0.47475,-2.382
-0.45455,-2.5897
-0.43434,-2.7647
-0.41414,-2.9048
-0.39394,-3.0082
-0.37374,-3.0737
-0.35354,-3.1003
-0.33333,-3.0878
-0.31313,-3.0364
-0.29293,-2.9466
-0.27273,-2.8195
-0.25253,-2.6569
-0.23232,-2.4608
-0.21212,-2.2336
-0.19192,-1.9781
-0.17172,-1.6977
-0.15152,-1.3959
-0.13131,-1.0765
-0.11111,-0.74343
-0.090909,-0.40101
-0.070707,-0.05352
-0.050505,0.29464
-0.030303,0.63909
-0.010101,0.97546
0.010101,1.2995
0.030303,1.6072
0.050505,1.8945
0.070707,2.158
0.090909,2.3942
0.11111,2.6002
0.13131,2.7733
0.15152,2.9114
0.17172,3.0128
0.19192,3.0762
0.21212,3.1007
0.23232,3.086
0.25253,3.0324
0.27273,2.9405
0.29293,2.8115
0.31313,2.647
0.33333,2.4491
0.35354,2.2203
0.37374,1.9634
0.39394,1.6817
0.41414,1.3789
0.43434,1.0586
0.45455,0.72489
0.47475,0.38207
0.49495,0.034433
0.51515,-0.31364
0.53535,-0.65775
0.55556,-0.99356
0.57576,-1.3168
0.59596,-1.6235
0.61616,-1.9096
0.63636,-2.1717
0.65657,-2.4063
0.67677,-2.6105
0.69697,-2.7818
0.71717,-2.918
0.73737,-3.0173
0.75758,-3.0785
0.77778,-3.1009
0.79798,-3.0841
0.81818,-3.0284
0.83838,-2.9344
0.85859,-2.8034
0.87879,-2.637
0.89899,-2.4374
0.91919,-2.2069
0.93939,-1.9486
0.9596,-1.6657
0.9798,-1.3617
1,-1.0406
