-1,1.887
-0.9798,1.6243
-0.9596,1.3548
-0.93939,1.0797
-0.91919,0.80002
-0.89899,0.51703
-0.87879,0.23188
-0.85859,-0.054234
-0.83838,-0.34012
-0.81818,-0.62459
-0.79798,-0.90646
-0.77778,-1.1845
-0.75758,-1.4577
-0.73737,-1.7247
-0.71717,-1.9846
-0.69697,-2.2361
-0.67677,-2.4784
-0.65657,-2.7102
-0.63636,-2.9308
-0.61616,-3.1391
-0.59596,-3.3344
-0.57576,-3.5157
-0.55556,-3.6823
-0.53535,-3.8335
-0.51515,-3.9688
-0.49495,-4.0875
-0.47475,-4.1891
-0.45455,-4.2732
-0.43434,-4.3395
-0.41414,-4.3877
-0.39394,-4.4175
-0.37374,-4.4289
-0.35354,-4.4219
-0.33333,-4.3963
-0.31313,-4.3524
-0.29293,-4.2904
-0.27273,-4.2104
-0.25253,-4.1128
-0.23232,-3.9981
-0.21212,-3.8667
-0.19192,-3.7192
-0.17172,-3.5561
-0.15152,-3.3781
-0.13131,-3.1861
-0.11111,-2.9808
-0.090909,-2.763
-0.070707,-2.5337
-0.050505,-2.2938
-0.030303,-2.0443
-0.010101,-1.7863
0.010101,-1.5209
0.030303,-1.2491
0.050505,-0.97204
0.070707,-0.69096
0.090909,-0.40699
0.11111,-0.12133
0.13131,0.16484
0.15152,0.45033
0.17172,0.73393
0.19192,1.0145
0.21212,1.2908
0.23232,1.5617
0.25253,1.8261
0.27273,2.0829
0.29293,2.3309
0.31313,2.5693
0.33333,2.7969
0.35354,3.0128
0.37374,3.2162
0.39394,3.4061
0.41414,3.5819
0.43434,3.7426
0.45455,3.8878
0.47475,4.0167
0.49495,4.1288
0.51515,4.2237
0.53535,4.301
0.55556,4.3603
0.57576,4.4014
0.59596,4.4241
0.61616,4.4284
0.63636,4.4142
0.65657,4.3815
0.67677,4.3306
0.69697,4.2616
0.71717,4.1748
0.73737,4.0705
0.75758,3.9493
0.77778,3.8116
0.79798,3.6579
0.81818,3.489
0.83838,3.3055
0.85859,3.1083
0.87879,2.898
0.89899,2.6757
0.91919,2.4422
0.93939,2.1984
0.9596,1.9455
0.9798,1.6845
1,1.4165
