2.7447,-1.0801,1
1.9016,-0.68017,1
2.7594,-0.98625,1
4.4145,-1.2903,1
0.81379,1.5092,0
2.1545,2.6124,0
-0.74814,-2.1344,0
3.6808,0.28068,1
1.9408,0.87303,1
3.482,-4.6171,1
2.7723,2.7815,0
0.2577,0.17747,0
4.7208,0.90233,1
3.9697,-2.7714,1
2.6417,-2.2902,1
-0.04724,-2.4845,0
1.6818,-4.154,1
-1.255,-0.45773,0
4.5254,-2.6202,1
4.3087,-0.057932,1
-2.0572,-1.35,0
-1.3525,0.5335,0
1.093,-4.4456,1
0.48674,1.2783,0
0.4405,-5.1205,1
2.6649,-2.7472,1
-0.69021,-0.55397,0
0.85855,-0.73225,0
-0.75195,-2.6597,1
-1.4165,1.1279,0
3.0236,-3.3188,1
0.42043,-1.6009,0
-0.99188,-2.1261,0
1.8657,-2.8125,1
-0.45994,1.6479,0
1.4372,-0.62544,1
-1.9766,-3.0282,0
2.9056,-3.2459,1
0.36087,-0.46588,0
0.20157,2.7761,0
-0.57478,0.22744,0
-0.47017,2.7172,0
-0.98768,0.62689,0
4.6781,-0.55933,1
3.4454,-3.261,1
-0.31474,-1.4897,0
1.6018,-3.8895,1
1.3244,-1.0741,1
0.28512,0.82537,0
3.4648,-2.375,1
0.68579,-4.2914,1
-0.77779,-0.15757,0
2.6074,-4.1995,1
3.3369,-0.70618,1
0.87202,0.82729,0
-0.62512,-1.3428,0
0.26541,2.2408,0
1.304,-2.2372,1
-1.5225,-1.146,0
1.0766,-3.2162,1
-1.2077,-3.9258,1
3.4566,-1.2403,1
3.0352,-2.8032,1
3.4024,-1.8088,1
1.4794,3.2558,0
2.4952,-0.60515,1
2.2212,-3.1576,1
4.0446,-0.30558,1
3.7771,-2.8625,1
2.5747,-0.59175,1
-1.571,1.7732,0
0.55256,2.3761,0
-0.43809,-2.8471,0
-2.1726,-1.2344,0
1.2023,-2.4205,1
1.9961,-2.0454,1
-1.8447,-3.6632,0
-3.9291,-2.0312,0
1.6665,-4.4908,1
-1.8981,0.60266,0
3.399,-1.9792,1
1.93,-0.38197,0
1.4996,-2.9875,1
3.0975,4.0822,0
-1.6675,-0.77352,0
-0.20618,-1.152,0
2.3611,-2.055,1
1.0335,1.5141,0
0.66515,-1.2618,0
-2.8919,-0.8418,0
0.33039,-1.9525,1
1.0543,-0.23909,1
-0.43675,-0.76536,0
-0.8922,-1.1195,0
3.0016,-0.095919,1
0.97691,-1.9043,1
2.1188,-0.031355,1
3.3507,-3.4022,1
1.932,1.6891,0
2.168,-0.14625,1
-1.0417,-2.3025,0
0.067298,0.40049,0
-1.6706,-1.2578,0
3.7401,-3.6532,1
2.7512,-2.2278,1
-0.31914,-0.73102,0
-0.57939,-1.4456,0
1.1022,0.99369,0
2.5338,-1.8769,1
2.6022,-1.4683,1
2.1778,-4.3578,1
0.8889,-0.82636,1
0.29596,-5.2516,1
2.9707,-2.2251,1
-1.3243,-1.2103,0
-0.62682,-2.6642,0
0.88946,0.84263,0
1.0339,-0.63816,0
3.273,-0.92596,1
2.3995,-1.333,1
0.031498,0.65168,0
3.1812,-1.5946,1
1.8819,-1.3208,1
-0.60362,-1.3367,0
3.8789,-0.86685,1
-0.30652,0.96913,0
-0.32664,2.1337,0
-1.3455,0.04222,0
-1.6303,-0.71889,0
0.15991,-1.3261,0
4.5929,-3.3953,1
4.259,-1.0554,1
1.1164,-3.3891,1
-0.18466,1.2889,0
-0.6496,-0.78483,0
2.3147,-1.757,1
3.5912,-0.75479,1
-0.18427,0.057661,0
4.0364,-0.19903,1
0.95267,-2.1274,1
4.5305,-2.2772,1
3.4253,-0.23083,1
-0.089278,-1.8773,0
0.7808,-1.1411,0
2.5657,-2.1243,1
-0.23952,1.9124,0
-0.27247,1.0635,0
1.4916,-4.384,1
3.0883,0.44955,1
3.6748,-3.3066,1
0.98202,-1.8268,1
-0.28954,1.4862,0
2.9878,-2.8816,1
-1.75,0.0015592,0
1.989,-3.8356,1
-0.39141,-4.1575,1
2.1133,-0.7592,1
3.6984,-2.7795,1
1.7055,-4.129,1
0.7313,3.4507,0
2.9379,-3.0812,1
0.50538,-3.4434,1
2.0042,-2.589,1
1.634,-5.0982,1
3.1453,-2.0083,1
2.2725,-2.4351,1
-1.2317,-0.28595,0
2.2617,-0.25618,1
-0.36822,-3.6431,1
1.588,-1.9435,1
-2.3986,-2.1002,0
-0.33471,0.65732,0
-1.2286,-1.6727,0
-1.4605,0.11108,0
-0.72779,0.44052,0
1.678,0.52226,1
-0.43953,1.7492,0
3.4221,1.4854,1
0.5317,-2.3995,0
-1.0411,-0.70098,0
-1.0047,-1.7949,0
-0.23499,-1.1019,0
0.48953,0.92474,0
2.5519,-1.9843,1
3.1878,-1.7678,1
0.11779,0.88523,0
-4.6822,-3.4434,0
2.3417,-1.6708,1
-0.28979,-2.6742,0
3.9045,-1.4352,1
2.0652,-0.33904,1
0.99598,-0.85115,0
3.9198,-0.59323,1
1.455,-2.2317,1
-0.97643,0.061289,0
2.5605,-3.0905,1
3.0443,-3.7914,1
1.4382,-2.956,1
-1.3819,0.30143,0
2.2788,-1.9337,1
1.6486,-1.5298,1
4.106,-2.1387,1
0.40397,3.529,0
3.2239,-1.0419,1
-1.2335,-2.9128,0
2.6205,-1.5891,1
0.89453,-0.7923,1
2.8615,-1.8473,1
2.4593,-1.2304,1
1.6935,-1.5848,1
-1.2689,-1.5387,0
6.622,0.6468,1
0.29384,-4.5404,1
4.3562,0.86684,1
1.7612,-1.3307,1
-0.68316,-2.353,1
-1.4858,-0.30403,0
-2.761,-2.6895,0
-2.4657,-3.5912,0
1.6629,-3.1842,1
0.33164,1.4104,0
-1.0997,-0.13768,0
-0.37986,-3.32,0
-2.0359,0.11938,0
2.9854,-1.8213,1
-1.061,0.28128,0
0.71436,2.4295,0
2.1022,-0.24052,1
0.025776,-0.87426,0
