-0.43603,-2.1476,0
2.5444,1.4379,1
-0.62223,-1.8282,0
2.9389,1.4885,1
-0.88555,-4.8355,0
3.1394,1.555,1
0.7237,-0.097222,1
4.8838,2.0082,1
0.098492,-1.9019,0
2.1883,0.17602,1
-1.7989,-0.41151,0
1.5303,-0.26285,1
0.22741,-2.6553,0
0.46958,-3.1674,0
1.8131,-1.9826,1
2.3608,0.47098,1
-1.2377,-2.5398,0
2.7556,-1.124,1
0.20475,-3.2666,0
1.9141,0.055574,1
3.7739,1.4314,1
-1.3641,-2.7028,0
2.425,-1.2956,1
3.2085,1.8511,1
1.6094,-0.10088,1
2.9975,2.4511,1
-0.43615,-1.5121,0
-0.30614,-2.4266,0
-1.2681,-1.1264,0
2.7603,-0.26074,1
2.8011,-2.4335,1
0.75946,-2.965,0
-0.22611,-1.4147,0
0.22745,-2.1565,0
2.4566,-0.11571,1
3.3373,0.065882,1
1.181,0.64469,1
1.3124,-3.1948,0
3.7034,1.3286,1
2.8289,-1.2851,1
0.33644,-0.97992,0
3.3757,-0.25596,1
2.5811,2.705,1
3.287,0.62996,1
3.5247,3.4456,1
2.7188,0.92019,1
2.8134,0.46376,1
0.22694,-1.6997,0
0.20006,-2.0087,0
-1.4243,-2.1574,0
-0.96431,-1.6242,0
2.219,1.1904,1
0.0489,-3.2346,0
-0.019846,-0.83648,0
0.32698,-2.212,0
3.1931,-0.73003,1
1.6651,-0.33311,1
-1.4119,-2.3392,0
3.6373,0.87014,1
1.8489,-1.4879,0
-1.9203,0.52375,0
0.086065,-1.485,0
0.5545,-2.2775,1
0.75009,-2.6256,0
0.34954,-3.3969,0
0.63982,-2.0311,0
1.6428,-1.0791,1
0.86869,-2.9107,0
2.075,-0.30865,1
-0.79781,-3.6506,0
0.2962,-4.5536,0
1.0331,0.74733,1
0.39195,-1.7416,0
3.9046,0.3185,1
-0.84642,-0.88112,0
3.1229,1.3256,1
2.6785,2.1242,1
-0.68711,-2.0386,0
0.35488,-0.93596,0
2.8851,1.1551,1
3.3298,0.52227,1
0.46869,-3.3498,0
1.8495,-2.0417,0
0.38401,-3.0339,0
-1.2727,-2.3368,0
2.3606,-0.017906,1
0.38674,-3.349,0
1.5349,-3.2166,1
0.20448,-3.1068,0
-1.0853,0.089985,0
1.6687,-1.1997,1
2.6016,0.65277,1
1.1727,-2.492,0
2.927,0.3768,1
2.6807,-2.1762,1
-2.0253,-2.0469,0
2.0319,-1.8997,0
2.3319,0.71864,1
-0.91236,-1.7726,0
2.9864,1.5672,1
1.596,0.91863,1
-1.2597,-1.2544,0
0.33916,-1.7098,0
-1.6088,-0.55245,0
-0.20889,-1.998,0
1.0662,-2.1053,1
-0.12913,-2.4562,0
3.9628,0.41658,1
1.1526,-0.85542,1
2.1977,0.14241,1
1.7803,-2.2058,0
0.10553,-3.1149,0
-0.76386,-1.6607,0
0.1038,-0.14035,0
1.4913,-1.6333,1
-0.67826,-2.6991,0
-0.4881,-2.7935,0
0.31792,-4.1895,0
-0.77463,-2.7585,1
1.9048,-0.24097,1
-0.18996,-1.8423,0
1.6092,-0.17781,1
2.1037,-1.9382,1
-1.2678,-1.2024,0
3.1502,0.26933,1
2.7164,1.8787,1
-0.054514,-3.0513,0
3.8204,3.3322,1
0.49028,-2.5598,0
1.1114,1.0086,1
0.38853,-1.2149,1
-0.59933,-1.9667,0
2.8631,0.32499,1
3.044,1.0343,1
1.7389,-2.19,0
0.81,-0.43454,1
2.0686,1.3922,1
-0.40663,-3.0922,0
2.7853,0.66057,1
1.5751,-0.20258,1
3.2424,0.62848,1
1.7844,-3.3594,0
1.8145,-1.0929,1
4.217,1.7045,1
-1.1452,-3.0114,0
0.89343,-2.6503,1
3.439,2.3038,1
-1.1157,-1.3265,0
0.7446,-1.642,0
1.4002,-0.91605,1
0.094129,-2.7117,1
0.26722,-2.461,0
1.1032,-3.4214,0
3.8818,1.6748,1
2.882,2.0258,1
0.055993,-2.6822,0
-0.29135,-1.1939,0
2.1329,-2.4519,0
2.2115,1.6846,1
3.4839,1.2972,1
0.48492,-2.4382,1
2.9908,0.4779,1
-0.023495,-1.7235,0
-0.043818,-1.9419,0
1.0052,-1.0783,1
4.1944,1.5781,1
0.29553,-2.8058,0
0.25559,-0.96198,0
3.8911,1.3321,1
0.89512,-0.90154,0
3.1591,-1.6183,1
0.16477,-3.4649,0
3.2032,1.5036,1
-0.7881,-2.561,0
0.076141,-0.98098,0
-0.31877,-3.7543,0
-0.70967,-1.7175,0
-0.34594,-4.08,0
2.4645,0.11728,1
1.1261,-1.5863,0
0.85263,-0.0037875,1
1.7704,-1.0514,1
3.0151,-0.84461,1
2.8629,-1.505,1
1.2816,-1.9124,1
1.5666,-2.6013,0
0.26503,-0.42388,0
1.2017,-0.4476,1
-0.87207,-1.5844,0
2.4502,-0.71728,1
-0.7883,-0.68761,0
0.090166,-1.1221,0
2.515,2.8664,1
2.6535,-0.13028,1
0.17645,-1.3064,1
-0.81668,-2.0316,0
1.7702,-0.2326,1
-0.54072,-2.8055,0
1.9349,1.2785,1
0.30762,-3.4009,0
2.3314,0.32654,1
0.44946,-1.5683,0
4.0183,1.3956,1
0.42412,-2.5889,0
3.1144,0.0089511,1
1.1874,-0.14781,1
1.2008,-2.815,0
2.7723,-0.59055,1
1.4383,-1.3402,1
2.8274,0.84704,1
0.2681,-3.0261,0
0.69865,-3.1845,0
0.23123,-2.2524,0
0.35062,-1.5644,0
-0.65839,-3.385,0
0.31457,-2.3707,0
0.84418,-2.9856,0
2.0397,0.65839,1
1.745,-0.25034,1
-1.2396,1.0877,0
1.1189,-0.22267,1
0.29843,-1.466,0
1.8285,-1.135,1
-0.1858,-2.4407,0
4.2564,2.8363,1
1.7592,0.59843,1
1.5937,-1.1412,1
2.6502,0.21157,1
1.4642,0.80027,1
-0.051915,-0.46094,1
3.1781,0.68084,1
-1.7875,0.25975,0
-2.4654,-0.51696,0
-0.40632,-0.17305,0
0.44174,-0.5501,1
2.6259,0.8425,1
1.5666,1.0141,1
0.12881,-0.70167,0
0.46097,-2.4776,0
-0.045686,-0.055233,0
1.4844,-1.4341,1
-2.5004,-1.5949,0
4.2647,1.4878,1
0.45075,-0.97906,0
4.272,1.2041,1
3.6772,0.96927,1
0.21687,-2.1128,0
-1.7097,-2.7187,0
1.3746,0.95259,1
-0.52508,-0.85987,0
1.2552,0.36283,1
-0.62343,-0.56393,0
-1.0666,-2.9946,0
-2.0334,-1.1518,0
2.0279,-0.82617,1
1.504,-0.99471,1
1.8787,-0.74901,1
0.20719,-3.3831,0
3.0579,-1.2291,1
2.0871,-0.85884,1
0.51508,-3.9812,0
2.622,-0.48129,1
2.8638,-1.5709,1
-0.15864,-4.0932,0
0.026177,-2.767,0
2.0984,-0.8656,0
3.1132,0.23367,1
2.7033,0.37609,1
1.0756,-2.068,1
-1.0522,-3.5949,0
2.6083,-0.014818,1
0.26599,-2.3836,0
-1.5464,-1.068,0
-1.829,-1.7699,0
0.45599,-0.47296,0
1.4296,-3.8836,0
1.2686,-0.37553,1
-0.18533,-2.5356,0
-1.2817,-1.3452,0
1.8435,-1.4875,1
1.6646,-2.4527,0
-0.49676,-1.2718,0
1.8955,0.64007,1
1.4506,1.8203,1
2.5803,1.6258,1
0.72255,-2.2586,0
-1.9682,-1.5815,0
-1.4711,-1.1426,0
0.36847,-2.0961,0
-0.91071,-2.965,0
-0.80032,-0.98383,0
0.12487,-1.8169,0
