-0.78335,-1.4246,1
1.9645,0.78267,0
-2.0649,-4.3206,1
-3.331,-3.2331,1
0.78597,-2.5996,0
-1.7636,-1.1032,1
-0.087907,-2.4992,1
-2.2387,-3.9323,1
3.7839,-5.8036,0
-1.4211,-2.0834,1
-3.896,-3.4132,1
-1.1847,-0.80728,1
0.85371,-2.546,0
2.6935,-3.0661,0
1.1695,-1.3676,0
-3.1647,-1.832,1
2.4628,-4.0061,0
-1.6453,-2.3789,1
-0.77702,-0.2332,1
-2.008,-1.1612,1
-1.3543,-1.6161,1
-2.0066,-2.6789,1
3.7502,-4.0143,0
-1.3737,-4.6359,1
-4.1745,-4.1633,1
-0.80073,0.72548,0
-3.2235,-2.4392,1
-1.1799,-1.2198,1
-0.35598,-1.5275,0
-0.93877,-2.568,1
2.8304,-4.9483,0
0.42581,-2.7201,1
-3.0688,-2.2477,1
0.44966,-0.34127,0
5.8927,-4.5651,0
-3.2356,-2.2371,1
4.0751,-0.37952,0
-1.3857,0.13184,0
-0.94635,-1.5594,1
-3.8405,-2.0917,1
-2.8969,-1.7263,1
-1.7568,-1.1352,1
-0.078727,-2.3426,1
1.2833,-5.5138,0
0.99794,-1.6142,0
-0.54151,-1.472,1
-0.51679,-0.049447,1
-1.9558,-3.7896,1
-2.6057,-1.999,1
0.5101,-4.0809,0
4.0029,-1.6522,0
-0.64041,-0.10877,1
0.73122,-2.7183,0
3.1672,-3.4241,0
1.4701,-1.8737,0
-4.3968,-2.2397,1
-0.33572,-2.17,0
-0.7593,-0.34183,1
0.56165,-1.3552,0
2.353,-3.006,0
-3.8766,-2.7363,1
-0.30021,-0.95962,1
-0.70558,-5.4403,0
2.7162,-1.3713,0
-2.9287,-1.4887,1
-0.31962,-0.59988,1
0.026048,1.0599,1
0.77485,0.87657,0
-2.2116,-0.84413,0
-0.096275,-1.513,1
-2.9037,-3.3679,1
4.1088,-2.9363,0
-1.3106,-3.0679,1
1.8026,-2.6546,0
-0.13423,-2.8308,0
-2.439,0.66551,1
1.3119,-1.1955,0
-1.5901,-1.4693,1
-2.6932,-3.0852,1
2.4384,-4.4741,0
-2.8742,-2.0154,1
1.0792,-4.9042,0
-1.9679,-2.8068,1
-0.70438,-1.6164,1
4.3377,-3.4208,0
-0.98752,-3.4023,0
0.024079,0.16896,0
-1.2657,-1.1763,1
-0.45257,-1.0095,1
0.98673,0.77371,1
-1.1329,-1.3443,1
-0.57805,-2.0663,1
1.4247,-3.3926,0
1.5827,-3.1639,0
-0.55631,-1.5601,1
-1.2667,0.10733,1
0.49437,-0.86917,0
1.8711,-2.6381,0
-3.5989,-3.5736,1
-0.93144,-2.4702,0
2.4107,0.057794,1
-2.4199,-0.90518,1
